instance,n,f,regime,seed,bv_factor,bf_factor,gt_factor,total_demand,mean_demand,max_demand,std_demand,vehicle_capacity,vehicle_time_limit,vehicle_fixed_cost,mean_cust_nearest_fac_dist,max_cust_nearest_fac_dist,mean_cust_cust_dist,demand_to_capacity_ratio,max_singleton_round_trip,avg_singleton_round_trip,gt_slack,bv_slack,dp_completed,dp_total_seconds,dp_master_seconds,dp_pricing_seconds,dp_iterations,dp_pricing_calls,dp_total_columns,dp_phase1_route_columns,dp_phase2_pairing_columns,dp_max_routes_per_column,dp_avg_pool_per_call,dp_root_lp,dp_integer,ip_completed,ip_total_seconds,ip_master_seconds,ip_pricing_seconds,ip_iterations,ip_pricing_calls,ip_total_columns,ip_phase1_route_columns,ip_phase2_pairing_columns,ip_max_routes_per_column,ip_avg_pool_per_call,ip_root_lp,ip_integer,winner,dp_useful,ip_useful,speedup_ip_over_dp,log_speedup,avg_pool_per_call
lrsp_n025_f08_moderate_s3,25,8,moderate,3,2.5,2.0,2.5,475.0,19.0,29.0,6.273754856543249,72.5,183.6446531511486,16.528366,16.528366115400093,36.72893063022972,52.16549436965822,0.4989495798319328,73.45786126045944,33.056732230800186,2.5,2.5,0,,,,,,,,,,,,,1,109.539600,0.022200,102.825400,11,88,1054,873,0,1,11.9773,1387.961118,1566.554459,ip_only,0,1,,,11.9773
lrsp_n025_f08_tight_s1,25,8,tight,1,1.7,1.4,1.7,514.0,20.56,30.0,7.6528687431576925,51.0,101.39040775916258,16.913213,16.913212660302296,29.820708164459585,54.48986702505257,0.7138888888888889,59.64141632891917,33.82642532060459,1.7,1.7,0,,,,,,,,,,,,,1,1.018700,0.004800,0.049300,7,56,389,292,0,1,6.9464,1837.039189,1927.786233,ip_only,0,1,,,6.9464
lrsp_n025_f08_tight_s2,25,8,tight,2,1.7,1.4,1.7,421.0,16.84,29.0,6.914795730894731,49.3,116.23155453077855,18.399877,18.399876968537843,34.18575133258193,49.82287585890005,0.7111486486486487,68.37150266516386,36.799753937075685,1.7,1.7,0,,,,,,,,,,,,,1,1.259500,0.006900,0.216100,8,64,528,392,0,1,8.2500,1861.192086,2014.706940,ip_only,0,1,,,8.2500
lrsp_n025_f08_tight_s3,25,8,tight,3,1.7,1.4,1.7,475.0,19.0,29.0,6.273754856543249,49.3,124.87836414278104,16.528366,16.528366115400093,36.72893063022972,52.16549436965822,0.7153614457831325,73.45786126045944,33.056732230800186,1.7,1.7,0,,,,,,,,,,,,,1,0.199300,0.005800,0.144400,7,56,433,317,0,1,7.7321,1816.084847,1862.478460,ip_only,0,1,,,7.7321
lrsp_n026_f08_easy_s1,26,8,easy,1,4.0,3.0,4.0,524.0,20.153846153846153,30.0,7.77417968807547,120.0,312.6895165149328,20.125679,20.125679453795478,39.0861895643666,54.96017102439692,0.33418367346938777,78.1723791287332,40.251358907590955,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n026_f08_easy_s2,26,8,easy,2,4.0,3.0,4.0,435.0,16.73076923076923,29.0,6.802475184743657,116.0,317.88823920580285,18.233178,18.23317775602848,39.736029900725356,50.212266101619875,0.33358895705521474,79.47205980145071,36.46635551205696,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n026_f08_easy_s3,26,8,easy,3,4.0,3.0,4.0,505.0,19.423076923076923,30.0,6.505459700679097,120.0,460.329813950006,18.936646,18.936646017263605,57.54122674375075,54.220256382512396,0.333994708994709,115.0824534875015,37.87329203452721,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n026_f08_moderate_s1,26,8,moderate,1,2.5,2.0,2.5,524.0,20.153846153846153,30.0,7.77417968807547,75.0,195.430947821833,20.125679,20.125679453795478,39.0861895643666,54.96017102439692,0.5,78.1723791287332,40.251358907590955,2.5,2.5,0,,,,,,,,,,,,,1,202.332700,0.020300,191.162600,10,80,964,763,0,1,12.0500,1612.002927,1841.541902,ip_only,0,1,,,12.0500
lrsp_n026_f08_moderate_s2,26,8,moderate,2,2.5,2.0,2.5,435.0,16.73076923076923,29.0,6.802475184743657,72.5,198.68014950362678,18.233178,18.23317775602848,39.736029900725356,50.212266101619875,0.4988532110091743,79.47205980145071,36.46635551205696,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n026_f08_moderate_s3,26,8,moderate,3,2.5,2.0,2.5,505.0,19.423076923076923,30.0,6.505459700679097,75.0,287.70613371875373,18.936646,18.936646017263605,57.54122674375075,54.220256382512396,0.5009920634920635,115.0824534875015,37.87329203452721,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n026_f08_tight_s1,26,8,tight,1,1.7,1.4,1.7,524.0,20.153846153846153,30.0,7.77417968807547,51.0,132.89304451884644,20.125679,20.125679453795478,39.0861895643666,54.96017102439692,0.7119565217391305,78.1723791287332,40.251358907590955,1.7,1.7,0,,,,,,,,,,,,,1,2.659100,0.007700,0.174800,6,48,550,408,0,1,11.4583,2152.947193,2256.747179,ip_only,0,1,,,11.4583
lrsp_n026_f08_tight_s2,26,8,tight,2,1.7,1.4,1.7,435.0,16.73076923076923,29.0,6.802475184743657,49.3,135.1025016624662,18.233178,18.23317775602848,39.736029900725356,50.212266101619875,0.7154605263157895,79.47205980145071,36.46635551205696,1.7,1.7,0,,,,,,,,,,,,,1,1.810100,0.007700,0.946200,7,56,617,443,0,1,11.0179,1854.430353,1962.621221,ip_only,0,1,,,11.0179
lrsp_n026_f08_tight_s3,26,8,tight,3,1.7,1.4,1.7,505.0,19.423076923076923,30.0,6.505459700679097,51.0,195.64017092875253,18.936646,18.936646017263605,57.54122674375075,54.220256382512396,0.7173295454545454,115.0824534875015,37.87329203452721,1.6999999999999997,1.7,0,,,,,,,,,,,,,1,5.546600,0.007600,5.388700,8,64,625,428,0,1,9.7656,2083.070209,2130.008136,ip_only,0,1,,,9.7656
lrsp_n027_f09_easy_s1,27,9,easy,1,4.0,3.0,4.0,544.0,20.14814814814815,30.0,7.62891042996459,120.0,375.2958324641548,17.560873,17.56087279587547,46.91197905801935,54.020212742720496,0.33394720687538365,93.8239581160387,35.12174559175094,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n027_f09_easy_s2,27,9,easy,2,4.0,3.0,4.0,456.0,16.88888888888889,29.0,6.723829009069897,116.0,243.87193323345153,19.113776,19.11377639774671,30.48399165418144,49.967624774744515,0.3333333333333333,60.96798330836288,38.22755279549342,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n027_f09_easy_s3,27,9,easy,3,4.0,3.0,4.0,510.0,18.88888888888889,30.0,6.9406656385517405,120.0,269.9761129896662,17.939473,17.93947292098504,33.747014123708276,54.778619902546524,0.3333333333333333,67.49402824741655,35.87894584197008,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n027_f09_moderate_s1,27,9,moderate,1,2.5,2.0,2.5,544.0,20.14814814814815,30.0,7.62891042996459,75.0,234.55989529009673,17.560873,17.56087279587547,46.91197905801935,54.020212742720496,0.4995408631772268,93.8239581160387,35.12174559175094,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n027_f09_moderate_s2,27,9,moderate,2,2.5,2.0,2.5,456.0,16.88888888888889,29.0,6.723829009069897,72.5,152.41995827090722,19.113776,19.11377639774671,30.48399165418144,49.967624774744515,0.5016501650165016,60.96798330836288,38.22755279549342,2.5,2.5,0,,,,,,,,,,,,,1,84.073300,0.018800,83.524000,11,99,1120,912,0,1,11.3131,1624.239136,1757.700837,ip_only,0,1,,,11.3131
lrsp_n027_f09_moderate_s3,27,9,moderate,3,2.5,2.0,2.5,510.0,18.88888888888889,30.0,6.9406656385517405,75.0,168.73507061854139,17.939473,17.93947292098504,33.747014123708276,54.778619902546524,0.5014749262536873,67.49402824741655,35.87894584197008,2.5,2.5,0,,,,,,,,,,,,,1,111.493400,0.024100,111.145000,12,108,1161,968,0,1,10.7500,1647.907453,1738.132227,ip_only,0,1,,,10.7500
lrsp_n027_f09_tight_s1,27,9,tight,1,1.7,1.4,1.7,544.0,20.14814814814815,30.0,7.62891042996459,51.0,159.5007287972658,17.560873,17.56087279587547,46.91197905801935,54.020212742720496,0.7111111111111111,93.8239581160387,35.12174559175094,1.7000000000000002,1.7,0,,,,,,,,,,,,,1,2.922600,0.009000,2.137500,8,72,767,559,0,1,10.6528,2054.140622,2112.657085,ip_only,0,1,,,10.6528
lrsp_n027_f09_tight_s2,27,9,tight,2,1.7,1.4,1.7,456.0,16.88888888888889,29.0,6.723829009069897,49.3,103.6455716242169,19.113776,19.11377639774671,30.48399165418144,49.967624774744515,0.7136150234741784,60.96798330836288,38.22755279549342,1.7,1.7,0,,,,,,,,,,,,,1,1.040700,0.007000,0.092000,6,54,561,422,0,1,10.3889,2199.950003,2313.001613,ip_only,0,1,,,10.3889
lrsp_n027_f09_tight_s3,27,9,tight,3,1.7,1.4,1.7,510.0,18.88888888888889,30.0,6.9406656385517405,51.0,114.73984802060814,17.939473,17.93947292098504,33.747014123708276,54.778619902546524,0.7172995780590717,67.49402824741655,35.87894584197008,1.7,1.7,0,,,,,,,,,,,,,1,0.305100,0.006100,0.144400,7,63,405,284,0,1,6.4286,2126.751507,2253.427600,ip_only,0,1,,,6.4286
lrsp_n028_f09_easy_s1,28,9,easy,1,4.0,3.0,4.0,558.0,19.928571428571427,30.0,7.577827484692107,120.0,394.44369984330876,19.027393,19.02739314624748,49.305462480413595,53.19218261675598,0.3333333333333333,98.61092496082719,38.05478629249496,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n028_f09_easy_s2,28,9,easy,2,4.0,3.0,4.0,480.0,17.142857142857142,29.0,6.733255876162553,116.0,216.6214712511099,17.625939,17.625939186136883,27.07768390638874,49.097099232261534,0.3333333333333333,54.15536781277748,35.251878372273765,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n028_f09_easy_s3,28,9,easy,3,4.0,3.0,4.0,518.0,18.5,30.0,7.108847606026893,120.0,400.96834763790105,18.9711,18.971099565074116,50.12104345473763,53.97304290095607,0.33269107257546565,100.24208690947526,37.94219913014823,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n028_f09_moderate_s1,28,9,moderate,1,2.5,2.0,2.5,558.0,19.928571428571427,30.0,7.577827484692107,75.0,246.527312402068,19.027393,19.02739314624748,49.305462480413595,53.19218261675598,0.5,98.61092496082719,38.05478629249496,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n028_f09_moderate_s2,28,9,moderate,2,2.5,2.0,2.5,480.0,17.142857142857142,29.0,6.733255876162553,72.5,135.3884195319437,17.625939,17.625939186136883,27.07768390638874,49.097099232261534,0.4984423676012461,54.15536781277748,35.251878372273765,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n028_f09_moderate_s3,28,9,moderate,3,2.5,2.0,2.5,518.0,18.5,30.0,7.108847606026893,75.0,250.60521727368814,18.9711,18.971099565074116,50.12104345473763,53.97304290095607,0.5004830917874397,100.24208690947526,37.94219913014823,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n028_f09_tight_s1,28,9,tight,1,1.7,1.4,1.7,558.0,19.928571428571427,30.0,7.577827484692107,51.0,167.6385724334062,19.027393,19.02739314624748,49.305462480413595,53.19218261675598,0.7126436781609196,98.61092496082719,38.05478629249496,1.7,1.7,0,,,,,,,,,,,,,1,5.390000,0.007400,3.817600,7,63,644,414,0,1,10.2222,2296.421354,2434.765273,ip_only,0,1,,,10.2222
lrsp_n028_f09_tight_s2,28,9,tight,2,1.7,1.4,1.7,480.0,17.142857142857142,29.0,6.733255876162553,49.3,92.06412528172172,17.625939,17.625939186136883,27.07768390638874,49.097099232261534,0.7111111111111111,54.15536781277748,35.251878372273765,1.7,1.7,0,,,,,,,,,,,,,1,1.019300,0.005600,0.044400,6,54,417,315,0,1,7.7222,2114.288807,2250.840035,ip_only,0,1,,,7.7222
lrsp_n028_f09_tight_s3,28,9,tight,3,1.7,1.4,1.7,518.0,18.5,30.0,7.108847606026893,51.0,170.41154774610794,18.9711,18.971099565074116,50.12104345473763,53.97304290095607,0.710562414266118,100.24208690947526,37.94219913014823,1.7,1.7,0,,,,,,,,,,,,,1,8.046400,0.010500,7.917400,9,81,741,536,0,1,9.1481,2283.291822,2346.025480,ip_only,0,1,,,9.1481
lrsp_n029_f09_easy_s1,29,9,easy,1,4.0,3.0,4.0,581.0,20.03448275862069,30.0,7.467089903638035,120.0,300.21702496946057,16.914204,16.91420361555808,37.52712812118257,53.47537200676927,0.33276059564719357,75.05425624236514,33.82840723111616,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n029_f09_easy_s2,29,9,easy,2,4.0,3.0,4.0,491.0,16.93103448275862,29.0,6.7104192503935485,116.0,259.2505265779357,17.503663,17.503662559805512,32.406315822241964,48.763247066596385,0.3326558265582656,64.81263164448393,35.007325119611025,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n029_f09_easy_s3,29,9,easy,3,4.0,3.0,4.0,524.0,18.06896551724138,30.0,7.348145599906934,120.0,563.5879657092088,20.312021,20.312020763278525,70.4484957136511,53.88799373769009,0.3326984126984127,140.8969914273022,40.62404152655705,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n029_f09_moderate_s1,29,9,moderate,1,2.5,2.0,2.5,581.0,20.03448275862069,30.0,7.467089903638035,75.0,187.63564060591284,16.914204,16.91420361555808,37.52712812118257,53.47537200676927,0.5004306632213609,75.05425624236514,33.82840723111616,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n029_f09_moderate_s2,29,9,moderate,2,2.5,2.0,2.5,491.0,16.93103448275862,29.0,6.7104192503935485,72.5,162.03157911120982,17.503663,17.503662559805512,32.406315822241964,48.763247066596385,0.5005096839959225,64.81263164448393,35.007325119611025,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n029_f09_moderate_s3,29,9,moderate,3,2.5,2.0,2.5,524.0,18.06896551724138,30.0,7.348145599906934,75.0,352.2424785682555,20.312021,20.312020763278525,70.4484957136511,53.88799373769009,0.5019157088122606,140.8969914273022,40.62404152655705,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n029_f09_tight_s1,29,9,tight,1,1.7,1.4,1.7,581.0,20.03448275862069,30.0,7.467089903638035,51.0,127.59223561202074,16.914204,16.91420361555808,37.52712812118257,53.47537200676927,0.717283950617284,75.05425624236514,33.82840723111616,1.7,1.7,0,,,,,,,,,,,,,1,0.958600,0.007700,0.458300,7,63,571,392,0,1,9.0635,2112.884226,2189.020376,ip_only,0,1,,,9.0635
lrsp_n029_f09_tight_s2,29,9,tight,2,1.7,1.4,1.7,491.0,16.93103448275862,29.0,6.7104192503935485,49.3,110.18147379562268,17.503663,17.503662559805512,32.406315822241964,48.763247066596385,0.7178362573099415,64.81263164448393,35.007325119611025,1.7,1.7,0,,,,,,,,,,,,,1,0.629600,0.008600,0.288100,7,63,559,412,0,1,8.8730,2053.832762,2181.040860,ip_only,0,1,,,8.8730
lrsp_n029_f09_tight_s3,29,9,tight,3,1.7,1.4,1.7,524.0,18.06896551724138,30.0,7.348145599906934,51.0,239.52488542641373,20.312021,20.312020763278525,70.4484957136511,53.88799373769009,0.7100271002710027,140.8969914273022,40.62404152655705,1.7,1.7,0,,,,,,,,,,,,,1,155.022500,0.015000,150.235200,11,99,1234,976,0,1,12.4646,2414.352679,2534.511954,ip_only,0,1,,,12.4646
lrsp_n030_f10_easy_s1,30,10,easy,1,4.0,3.0,4.0,591.0,19.7,30.0,7.559320957158343,120.0,459.58704659886695,17.921377,17.921377325023375,57.44838082485837,52.50887220831886,0.3338983050847458,114.89676164971674,35.84275465004675,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n030_f10_easy_s2,30,10,easy,2,4.0,3.0,4.0,517.0,17.233333333333334,29.0,6.79550505031737,116.0,284.6550274559312,18.136331,18.136331446553747,35.5818784319914,48.253248318762736,0.3335483870967742,71.1637568639828,36.272662893107494,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n030_f10_easy_s3,30,10,easy,3,4.0,3.0,4.0,546.0,18.2,30.0,7.259017380701973,120.0,243.1184639348854,16.137944,16.137944106557963,30.389807991860675,52.83327997935282,0.3329268292682927,60.77961598372135,32.27588821311593,4.0,4.0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n030_f10_moderate_s1,30,10,moderate,1,2.5,2.0,2.5,591.0,19.7,30.0,7.559320957158343,75.0,287.24190412429186,17.921377,17.921377325023375,57.44838082485837,52.50887220831886,0.5008474576271187,114.89676164971674,35.84275465004675,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n030_f10_moderate_s2,30,10,moderate,2,2.5,2.0,2.5,517.0,17.233333333333334,29.0,6.79550505031737,72.5,177.909392159957,18.136331,18.136331446553747,35.5818784319914,48.253248318762736,0.5019417475728155,71.1637568639828,36.272662893107494,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n030_f10_moderate_s3,30,10,moderate,3,2.5,2.0,2.5,546.0,18.2,30.0,7.259017380701973,75.0,151.94903995930338,16.137944,16.137944106557963,30.389807991860675,52.83327997935282,0.5009174311926605,60.77961598372135,32.27588821311593,2.5,2.5,0,,,,,,,,,,,,,0,,,,,,,,,,,,,both_to,0,0,,,
lrsp_n030_f10_tight_s1,30,10,tight,1,1.7,1.4,1.7,591.0,19.7,30.0,7.559320957158343,51.0,195.32449480451845,17.921377,17.921377325023375,57.44838082485837,52.50887220831886,0.7120481927710843,114.89676164971674,35.84275465004675,1.7,1.7,0,,,,,,,,,,,,,1,25.603000,0.011200,24.832600,8,80,889,604,0,1,11.1125,2424.007579,2581.306833,ip_only,0,1,,,11.1125
lrsp_n030_f10_tight_s2,30,10,tight,2,1.7,1.4,1.7,517.0,17.233333333333334,29.0,6.79550505031737,49.3,120.97838666877075,18.136331,18.136331446553747,35.5818784319914,48.253248318762736,0.7180555555555556,71.1637568639828,36.272662893107494,1.7,1.7,0,,,,,,,,,,,,,1,1.034600,0.010600,0.507700,8,80,711,521,0,1,8.8875,2377.762223,2495.974586,ip_only,0,1,,,8.8875
lrsp_n030_f10_tight_s3,30,10,tight,3,1.7,1.4,1.7,546.0,18.2,30.0,7.259017380701973,51.0,103.32534717232629,16.137944,16.137944106557963,30.389807991860675,52.83327997935282,0.718421052631579,60.77961598372135,32.27588821311593,1.7,1.7,0,,,,,,,,,,,,,1,0.393600,0.007200,0.221100,6,60,501,361,0,1,8.3500,2145.605509,2233.892837,ip_only,0,1,,,8.3500
